pc_timestamp,pc_time_s,T_degC,TempIn_degC,RTD_Ohm,u_V,Pd_W,P_act_W,s_K,sat_val,T_ref_degC,T_amb_degC,EN,raw_line
2026-04-23 04:10:00.292518,1081.3212895393372,70.13,22.31,127.13,0.8014,0.803,8.0302,0.1308,0.0436,70.0,25.0,1,"A1=0.0557V,P1=+34.74deg|A2=0.0787V,P2=+32.34deg|A3=0.0620V,P3=+57.06deg|A4=0.0489V,P4=+67.75deg|RTD=127.13Ohm,T=70.13C,TempIn=22.31C|MX=1.9127V,MY=3.2992V,MZ=0.2922V,MVREF=1.7517V|SMC_U=0.8014V,SMC_PD=0.8030W,SMC_PACT=8.0302W,SMC_S=0.1308K,SMC_SAT=0.0436,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
2026-04-23 04:10:00.577939,1081.6067109107971,69.99,22.3,127.07,0.819,0.9442,9.442,-0.0075,-0.0025,70.0,25.0,1,"A1=0.0557V,P1=+33.34deg|A2=0.0798V,P2=+32.07deg|A3=0.0627V,P3=+55.73deg|A4=0.0496V,P4=+67.85deg|RTD=127.07Ohm,T=69.99C,TempIn=22.30C|MX=1.9135V,MY=3.2992V,MZ=0.2926V,MVREF=1.7514V|SMC_U=0.8190V,SMC_PD=0.9442W,SMC_PACT=9.4420W,SMC_S=-0.0075K,SMC_SAT=-0.0025,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
2026-04-23 04:10:00.870808,1081.8995804786682,69.68,22.26,126.95,0.8505,1.2619,12.6193,-0.3187,-0.1062,70.0,25.0,1,"A1=0.0560V,P1=+34.56deg|A2=0.0791V,P2=+32.10deg|A3=0.0640V,P3=+56.19deg|A4=0.0497V,P4=+67.84deg|RTD=126.95Ohm,T=69.68C,TempIn=22.26C|MX=1.9128V,MY=3.2992V,MZ=0.2926V,MVREF=1.7505V|SMC_U=0.8505V,SMC_PD=1.2619W,SMC_PACT=12.6193W,SMC_S=-0.3187K,SMC_SAT=-0.1062,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
2026-04-23 04:10:01.168066,1082.196837902069,69.73,22.32,126.97,0.8463,1.214,12.1398,-0.2718,-0.0906,70.0,25.0,1,"A1=0.0563V,P1=+35.91deg|A2=0.0767V,P2=+32.34deg|A3=0.0625V,P3=+53.97deg|A4=0.0492V,P4=+68.12deg|RTD=126.97Ohm,T=69.73C,TempIn=22.32C|MX=1.9138V,MY=3.2992V,MZ=0.2924V,MVREF=1.7517V|SMC_U=0.8463V,SMC_PD=1.2140W,SMC_PACT=12.1398W,SMC_S=-0.2718K,SMC_SAT=-0.0906,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
2026-04-23 04:10:01.457290,1082.4860622882843,69.83,22.3,127.01,0.8366,1.1099,11.0986,-0.1698,-0.0566,70.0,25.0,1,"A1=0.0572V,P1=+36.31deg|A2=0.0784V,P2=+32.72deg|A3=0.0640V,P3=+55.85deg|A4=0.0496V,P4=+68.18deg|RTD=127.01Ohm,T=69.83C,TempIn=22.30C|MX=1.9133V,MY=3.2992V,MZ=0.2924V,MVREF=1.7519V|SMC_U=0.8366V,SMC_PD=1.1099W,SMC_PACT=11.0986W,SMC_S=-0.1698K,SMC_SAT=-0.0566,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
2026-04-23 04:10:01.748788,1082.777559518814,69.79,22.29,126.99,0.8406,1.1516,11.5163,-0.2107,-0.0702,70.0,25.0,1,"A1=0.0558V,P1=+34.56deg|A2=0.0772V,P2=+32.13deg|A3=0.0626V,P3=+56.50deg|A4=0.0503V,P4=+68.85deg|RTD=126.99Ohm,T=69.79C,TempIn=22.29C|MX=1.9134V,MY=3.2992V,MZ=0.2920V,MVREF=1.7518V|SMC_U=0.8406V,SMC_PD=1.1516W,SMC_PACT=11.5163W,SMC_S=-0.2107K,SMC_SAT=-0.0702,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
2026-04-23 04:10:02.042922,1083.0716943740845,69.87,22.29,127.03,0.8323,1.0668,10.6685,-0.1276,-0.0425,70.0,25.0,1,"A1=0.0556V,P1=+33.90deg|A2=0.0780V,P2=+32.13deg|A3=0.0626V,P3=+55.21deg|A4=0.0473V,P4=+67.28deg|RTD=127.03Ohm,T=69.87C,TempIn=22.29C|MX=1.9130V,MY=3.2992V,MZ=0.2918V,MVREF=1.7521V|SMC_U=0.8323V,SMC_PD=1.0668W,SMC_PACT=10.6685W,SMC_S=-0.1276K,SMC_SAT=-0.0425,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
2026-04-23 04:10:02.337346,1083.3661181926727,69.95,22.35,127.06,0.824,0.9886,9.8864,-0.051,-0.017,70.0,25.0,1,"A1=0.0557V,P1=+33.61deg|A2=0.0781V,P2=+30.88deg|A3=0.0623V,P3=+55.82deg|A4=0.0515V,P4=+68.02deg|RTD=127.06Ohm,T=69.95C,TempIn=22.35C|MX=1.9137V,MY=3.2992V,MZ=0.2930V,MVREF=1.7517V|SMC_U=0.8240V,SMC_PD=0.9886W,SMC_PACT=9.8864W,SMC_S=-0.0510K,SMC_SAT=-0.0170,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
2026-04-23 04:10:02.629890,1083.658662557602,69.98,22.28,127.07,0.8203,0.9551,9.551,-0.0182,-0.0061,70.0,25.0,1,"A1=0.0561V,P1=+34.47deg|A2=0.0768V,P2=+31.63deg|A3=0.0597V,P3=+54.93deg|A4=0.0508V,P4=+68.64deg|RTD=127.07Ohm,T=69.98C,TempIn=22.28C|MX=1.9132V,MY=3.2992V,MZ=0.2934V,MVREF=1.7513V|SMC_U=0.8203V,SMC_PD=0.9551W,SMC_PACT=9.5510W,SMC_S=-0.0182K,SMC_SAT=-0.0061,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
2026-04-23 04:10:02.919702,1083.9484736919403,70.03,22.35,127.09,0.8146,0.9063,9.0633,0.0296,0.0099,70.0,25.0,1,"A1=0.0562V,P1=+34.89deg|A2=0.0815V,P2=+30.58deg|A3=0.0626V,P3=+55.40deg|A4=0.0496V,P4=+68.02deg|RTD=127.09Ohm,T=70.03C,TempIn=22.35C|MX=1.9135V,MY=3.2992V,MZ=0.2930V,MVREF=1.7525V|SMC_U=0.8146V,SMC_PD=0.9063W,SMC_PACT=9.0633W,SMC_S=0.0296K,SMC_SAT=0.0099,TSET=70.0C,TMODE=0,TAMB=25.00C,EN=1|PF=350000.0Hz,PE=+0.00deg,PLLEN=0,PLLOK=0"
